"","Date","Open","High","Low","Close","Volume","Adj.Close","DayOfWeek","MonthOfYear","Year","CloseChange","PercentCloseChange"
"191",1986-01-15,206.639999,208.270004,206.639999,208.259995,122400000,208.259995,"3---Wednesday","01","1986",1.61999600000001,0.787782536412099
"192",1986-01-16,208.259995,209.179993,207.610001,209.169998,130500000,209.169998,"4---Thursday","01","1986",0.910002999999989,0.439063505718983
"193",1986-01-17,209.169998,209.399994,207.589996,208.429993,132100000,208.429993,"5---Friday","01","1986",-0.740004999999996,-0.355481100595484
"194",1986-01-20,208.429993,208.429993,206.619995,207.529999,85340000,207.529999,"1---Monday","01","1986",-0.899993999999992,-0.43387843145711
"195",1986-01-21,207.529999,207.779999,205.050003,205.789993,128300000,205.789993,"2---Tuesday","01","1986",-1.74000599999999,-0.842495525311068
"196",1986-01-22,205.789993,206.029999,203.410004,203.490005,131200000,203.490005,"3---Wednesday","01","1986",-2.29998800000001,-1.12309589267871
"197",1986-01-23,203.490005,204.429993,202.600006,204.25,130300000,204.25,"4---Thursday","01","1986",0.759995000000004,0.375324698125225
"198",1986-01-24,204.25,206.429993,204.25,206.429993,128900000,206.429993,"5---Friday","01","1986",2.179993,1.07256728167281
"199",1986-01-27,206.429993,207.690002,206.429993,207.389999,122900000,207.389999,"1---Monday","01","1986",0.960005999999993,0.467315403160235
"200",1986-01-28,207.419998,209.820007,207.399994,209.809998,145700000,209.809998,"2---Tuesday","01","1986",2.41999900000002,1.17253695030059
"201",1986-01-29,209.809998,212.360001,209.809998,210.289993,193800000,210.289993,"3---Wednesday","01","1986",0.479995000000002,0.229871655858166
"202",1986-01-30,210.289993,211.539993,209.149994,209.330002,125300000,209.330002,"4---Thursday","01","1986",-0.959991000000002,-0.458689393716021
